trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
34469070,13,1897,Bronte GO,,0,5609407,shp-13-01,1,1
34473070,13,1897,Bronte GO,,0,5614607,shp-13-01,1,1
34478070,13,1897,Bronte GO,,0,5609307,shp-13-01,1,1
34479070,13,1897,Bronte GO,,0,5601607,shp-13-01,1,1
34483070,13,1897,Bronte GO,,0,5609407,shp-13-01,1,1
34486070,13,1897,Bronte GO,,0,5619607,shp-13-01,1,1
34489070,13,1897,Bronte GO,,0,5609307,shp-13-01,1,1
34495070,13,1897,Bronte GO,,0,5614607,shp-13-01,1,1
34497070,13,1897,Bronte GO,,0,5609407,shp-13-01,1,1
34501070,13,1897,Bronte GO,,0,5601607,shp-13-01,1,1
34505070,13,1897,Bronte GO,,0,5611107,shp-13-01,1,1
34509070,13,1897,Bronte GO,,0,5619607,shp-13-01,1,1
34512070,13,1897,Bronte GO,,0,5609407,shp-13-01,1,1
34516070,13,1897,Bronte GO,,0,5614607,shp-13-01,1,1
34517070,13,1897,Bronte GO,,0,5620007,shp-13-01,1,1
34523070,13,1897,Bronte GO,,0,5601607,shp-13-01,1,1
34526070,13,1897,Bronte GO,,0,5609407,shp-13-01,1,1
34528070,13,1897,Bronte GO,,0,5619607,shp-13-01,1,1
34532070,13,1897,Bronte GO,,0,5611107,shp-13-01,1,1
34535070,13,1897,Bronte GO,,0,5614607,shp-13-01,1,1
34540070,13,1897,Bronte GO,,0,5607807,shp-13-01,1,1
34548070,13,1897,Bronte GO,,0,5601607,shp-13-01,1,1
34552070,13,1897,Bronte GO,,0,5620007,shp-13-01,1,1
34555070,13,1897,Bronte GO,,0,5630307,shp-13-01,1,1
34560070,13,1897,Bronte GO,,0,5614607,shp-13-01,1,1
34563070,13,1897,Bronte GO,,0,5601607,shp-13-01,1,1
34566070,13,1897,Bronte GO,,0,5611607,shp-13-01,1,1
72331070,13,1897,Bronte GO,,0,5600807,shp-13-01,1,1
33585070,13,1897,Oakville GO,,1,5609307,shp-13-51,1,1
33589070,13,1897,Oakville GO,,1,5609407,shp-13-51,1,1
33590070,13,1897,Oakville GO,,1,5614607,shp-13-51,1,1
33595070,13,1897,Oakville GO,,1,5609307,shp-13-51,1,1
33597070,13,1897,Oakville GO,,1,5601607,shp-13-51,1,1
33600070,13,1897,Oakville GO,,1,5609407,shp-13-51,1,1
33605070,13,1897,Oakville GO,,1,5619607,shp-13-51,1,1
33609070,13,1897,Oakville GO,,1,5609307,shp-13-51,1,1
33613070,13,1897,Oakville GO,,1,5614607,shp-13-51,1,1
33614070,13,1897,Oakville GO,,1,5609407,shp-13-51,1,1
33618070,13,1897,Oakville GO,,1,5601607,shp-13-51,1,1
33622070,13,1897,Oakville GO,,1,5611107,shp-13-51,1,1
33626070,13,1897,Oakville GO,,1,5619607,shp-13-51,1,1
33631070,13,1897,Oakville GO,,1,5609407,shp-13-51,1,1
33633070,13,1897,Oakville GO,,1,5614607,shp-13-51,1,1
33638070,13,1897,Oakville GO,,1,5620007,shp-13-51,1,1
33639070,13,1897,Oakville GO,,1,5601607,shp-13-51,1,1
33644070,13,1897,Oakville GO,,1,5607807,shp-13-51,1,1
33647070,13,1897,Oakville GO,,1,5630307,shp-13-51,1,1
33651070,13,1897,Oakville GO,,1,5611107,shp-13-51,1,1
33655070,13,1897,Oakville GO,,1,5614607,shp-13-51,1,1
33661070,13,1897,Oakville GO,,1,5607807,shp-13-51,1,1
33666070,13,1897,Oakville GO,,1,5601607,shp-13-51,1,1
33669070,13,1897,Oakville GO,,1,5620007,shp-13-51,1,1
33675070,13,1897,Oakville GO,,1,5633407,shp-13-51,1,1
33676070,13,1897,Oakville GO,,1,5618707,shp-13-51,1,1
33679070,13,1897,Oakville GO,,1,5600807,shp-13-51,1,1
33684070,13,1897,Oakville GO,,1,5614607,shp-13-51,1,1
33691070,13,1897,Oakville GO,,1,5601607,shp-13-53,1,1
326319070,14,1897,Oakville GO via Great Lakes,,0,5633607,shp-140-04,1,1
326320070,14,1897,Oakville GO,,0,5633607,shp-140-03,1,1
326321070,14,1897,Oakville GO via Great Lakes,,0,5614407,shp-140-01,1,1
326322070,14,1897,Oakville GO,,0,5614407,shp-140-03,1,1
326323070,14,1897,Oakville GO via Great Lakes,,0,5633607,shp-140-01,1,1
326324070,14,1897,Oakville GO,,0,5633607,shp-140-03,1,1
326325070,14,1897,Oakville GO via Great Lakes,,0,5614407,shp-140-01,1,1
326326070,14,1897,Oakville GO,,0,5614407,shp-140-03,1,1
326327070,14,1897,Oakville GO via Great Lakes,,0,5633607,shp-140-01,1,1
326328070,14,1897,Oakville GO,,0,5633607,shp-140-03,1,1
326329070,14,1897,Oakville GO via Great Lakes,,0,5614407,shp-140-01,1,1
326330070,14,1897,Oakville GO,,0,5614407,shp-140-03,1,1
326331070,14,1897,Oakville GO via Great Lakes,,0,5633607,shp-140-01,1,1
326332070,14,1897,Oakville GO,,0,5633607,shp-140-03,1,1
326333070,14,1897,Oakville GO via Great Lakes,,0,5614407,shp-140-01,1,1
326334070,14,1897,Oakville GO,,0,5614407,shp-140-03,1,1
326335070,14,1897,Oakville GO via Great Lakes,,0,5633607,shp-140-01,1,1
326336070,14,1897,Oakville GO,,0,5633607,shp-140-03,1,1
326337070,14,1897,Oakville GO via Great Lakes,,0,5614407,shp-140-01,1,1
326338070,14,1897,Oakville GO,,0,5614407,shp-140-03,1,1
326339070,14,1897,Oakville GO via Great Lakes,,0,5633607,shp-140-01,1,1
326340070,14,1897,Oakville GO,,0,5633607,shp-140-03,1,1
326341070,14,1897,Oakville GO via Great Lakes,,0,5614407,shp-140-01,1,1
326342070,14,1897,Oakville GO,,0,5614407,shp-140-03,1,1
326343070,14,1897,Oakville GO via Great Lakes,,0,5633607,shp-140-01,1,1
326344070,14,1897,Oakville GO,,0,5633607,shp-140-03,1,1
326345070,14,1897,Oakville GO via Great Lakes,,0,5611107,shp-140-01,1,1
326346070,14,1897,Oakville GO,,0,5611107,shp-140-03,1,1
326347070,14,1897,Oakville GO via Great Lakes,,0,5614407,shp-140-01,1,1
326348070,14,1897,Oakville GO,,0,5614407,shp-140-03,1,1
326349070,14,1897,Oakville GO via Great Lakes,,0,5608107,shp-140-01,1,1
326350070,14,1897,Oakville GO,,0,5608107,shp-140-03,1,1
326351070,14,1897,Oakville GO via Great Lakes,,0,5605607,shp-140-01,1,1
326352070,14,1897,Oakville GO,,0,5605607,shp-140-03,1,1
169213070,14,1897,Appleby GO via Great Lakes,,1,5633607,shp-140-52,1,1
169215070,14,1897,Appleby GO via Great Lakes,,1,5614407,shp-140-52,1,1
169217070,14,1897,Appleby GO via Great Lakes,,1,5633607,shp-140-52,1,1
169219070,14,1897,Appleby GO via Great Lakes,,1,5614407,shp-140-52,1,1
169221070,14,1897,Appleby GO via Great Lakes,,1,5633607,shp-140-52,1,1
169223070,14,1897,Appleby GO via Great Lakes,,1,5614407,shp-140-52,1,1
169225070,14,1897,Appleby GO via Great Lakes,,1,5633607,shp-140-52,1,1
169227070,14,1897,Appleby GO via Great Lakes,,1,5614407,shp-140-52,1,1
169229070,14,1897,Appleby GO via Great Lakes,,1,5633607,shp-140-52,1,1
169231070,14,1897,Appleby GO via Great Lakes,,1,5614407,shp-140-52,1,1
169233070,14,1897,Appleby GO via Great Lakes,,1,5633607,shp-140-52,1,1
169235070,14,1897,Appleby GO via Great Lakes,,1,5611107,shp-140-52,1,1
169237070,14,1897,Appleby GO via Great Lakes,,1,5614407,shp-140-52,1,1
169240070,14,1897,Appleby GO via Great Lakes,,1,5608107,shp-140-52,1,1
169242070,14,1897,Appleby GO via Great Lakes,,1,5605607,shp-140-52,1,1
169244070,14,1897,Appleby GO via Great Lakes,,1,5608107,shp-140-52,1,1
76725070,14,1897,Appleby GO via Great Lakes,,1,5633607,shp-140-51,1,1
76727070,14,1897,Appleby GO via Great Lakes,,1,5614407,shp-140-51,1,1
76729070,14,1897,Appleby GO via Great Lakes,,1,5633607,shp-140-51,1,1
76731070,14,1897,Appleby GO via Great Lakes,,1,5614407,shp-140-51,1,1
76733070,14,1897,Appleby GO via Great Lakes,,1,5633607,shp-140-51,1,1
76735070,14,1897,Appleby GO via Great Lakes,,1,5614407,shp-140-51,1,1
76737070,14,1897,Appleby GO via Great Lakes,,1,5633607,shp-140-51,1,1
76739070,14,1897,Appleby GO via Great Lakes,,1,5614407,shp-140-51,1,1
76741070,14,1897,Appleby GO via Great Lakes,,1,5633607,shp-140-51,1,1
76743070,14,1897,Appleby GO via Great Lakes,,1,5614407,shp-140-51,1,1
76745070,14,1897,Appleby GO via Great Lakes,,1,5633607,shp-140-51,1,1
76747070,14,1897,Appleby GO via Great Lakes,,1,5611107,shp-140-51,1,1
76749070,14,1897,Appleby GO via Great Lakes,,1,5614407,shp-140-51,1,1
76752070,14,1897,Appleby GO via Great Lakes,,1,5608107,shp-140-51,1,1
76754070,14,1897,Appleby GO via Great Lakes,,1,5605607,shp-140-51,1,1
76756070,14,1897,Appleby GO via Great Lakes,,1,5608107,shp-140-51,1,1
326185070,14A,1897,Oakville GO via Burloak,,0,5604107,shp-141-02,1,1
326186070,14A,1897,Oakville GO,,0,5604107,shp-141-03,1,1
326187070,14A,1897,Oakville GO via Burloak,,0,5612807,shp-141-01,1,1
326188070,14A,1897,Oakville GO,,0,5604107,shp-141-03,1,1
326189070,14A,1897,Oakville GO via Burloak,,0,5604107,shp-141-01,1,1
326190070,14A,1897,Oakville GO,,0,5612807,shp-141-03,1,1
326191070,14A,1897,Oakville GO via Burloak,,0,5612807,shp-141-01,1,1
326192070,14A,1897,Oakville GO,,0,5612807,shp-141-03,1,1
326193070,14A,1897,Oakville GO via Burloak,,0,5604107,shp-141-01,1,1
326194070,14A,1897,Oakville GO,,0,5604107,shp-141-03,1,1
326195070,14A,1897,Oakville GO via Burloak,,0,5612807,shp-141-01,1,1
326196070,14A,1897,Oakville GO,,0,5612807,shp-141-03,1,1
326197070,14A,1897,Oakville GO via Burloak,,0,5604107,shp-141-01,1,1
326198070,14A,1897,Oakville GO,,0,5604107,shp-141-03,1,1
326199070,14A,1897,Oakville GO via Burloak,,0,5612807,shp-141-01,1,1
326200070,14A,1897,Oakville GO,,0,5612807,shp-141-03,1,1
326201070,14A,1897,Oakville GO via Burloak,,0,5626007,shp-141-01,1,1
326202070,14A,1897,Oakville GO,,0,5626007,shp-141-03,1,1
326203070,14A,1897,Oakville GO via Burloak,,0,5612807,shp-141-01,1,1
326204070,14A,1897,Oakville GO,,0,5612807,shp-141-03,1,1
326205070,14A,1897,Oakville GO via Burloak,,0,5626007,shp-141-01,1,1
326206070,14A,1897,Oakville GO,,0,5626007,shp-141-03,1,1
326207070,14A,1897,Oakville GO via Burloak,,0,5612807,shp-141-01,1,1
326208070,14A,1897,Oakville GO,,0,5612807,shp-141-03,1,1
326209070,14A,1897,Oakville GO via Burloak,,0,5626007,shp-141-01,1,1
326210070,14A,1897,Oakville GO,,0,5626007,shp-141-03,1,1
326211070,14A,1897,Oakville GO via Burloak,,0,5610907,shp-141-01,1,1
326212070,14A,1897,Oakville GO,,0,5610907,shp-141-03,1,1
326213070,14A,1897,Oakville GO via Burloak,,0,5626007,shp-141-01,1,1
326214070,14A,1897,Oakville GO,,0,5626007,shp-141-03,1,1
326151070,14A,1897,Appleby GO via Burloak,,1,5604107,shp-141-51,1,1
326152070,14A,1897,Appleby GO via Burloak,,1,5604107,shp-141-52,1,1
326153070,14A,1897,Appleby GO via Burloak,,1,5612807,shp-141-51,1,1
326154070,14A,1897,Appleby GO via Burloak,,1,5612807,shp-141-52,1,1
326155070,14A,1897,Appleby GO via Burloak,,1,5604107,shp-141-51,1,1
326156070,14A,1897,Appleby GO via Burloak,,1,5604107,shp-141-52,1,1
326157070,14A,1897,Appleby GO via Burloak,,1,5612807,shp-141-51,1,1
326158070,14A,1897,Appleby GO via Burloak,,1,5612807,shp-141-52,1,1
326160070,14A,1897,Appleby GO via Burloak,,1,5604107,shp-141-51,1,1
326161070,14A,1897,Appleby GO via Burloak,,1,5604107,shp-141-52,1,1
326162070,14A,1897,Appleby GO via Burloak,,1,5612807,shp-141-51,1,1
326163070,14A,1897,Appleby GO via Burloak,,1,5612807,shp-141-52,1,1
326164070,14A,1897,Appleby GO via Burloak,,1,5604107,shp-141-51,1,1
326165070,14A,1897,Appleby GO via Burloak,,1,5604107,shp-141-52,1,1
326166070,14A,1897,Appleby GO via Burloak,,1,5612807,shp-141-51,1,1
326167070,14A,1897,Appleby GO via Burloak,,1,5612807,shp-141-52,1,1
326168070,14A,1897,Appleby GO via Burloak,,1,5626007,shp-141-51,1,1
326169070,14A,1897,Appleby GO via Burloak,,1,5626007,shp-141-52,1,1
326170070,14A,1897,Appleby GO via Burloak,,1,5612807,shp-141-51,1,1
326171070,14A,1897,Appleby GO via Burloak,,1,5612807,shp-141-52,1,1
326172070,14A,1897,Appleby GO via Burloak,,1,5626007,shp-141-51,1,1
326173070,14A,1897,Appleby GO via Burloak,,1,5626007,shp-141-52,1,1
326174070,14A,1897,Appleby GO via Burloak,,1,5610907,shp-141-51,1,1
326175070,14A,1897,Appleby GO via Burloak,,1,5610907,shp-141-52,1,1
326176070,14A,1897,Appleby GO via Burloak,,1,5626007,shp-141-51,1,1
326177070,14A,1897,Appleby GO via Burloak,,1,5626007,shp-141-52,1,1
32360070,15,1897,Oakville GO,,1,5614607,shp-15-03,1,1
32366070,15,1897,Oakville GO,,1,5601607,shp-15-01,1,1
32371070,15,1897,Oakville GO,,1,5619607,shp-15-01,1,1
32379070,15,1897,Oakville GO,,1,5614607,shp-15-01,1,1
32385070,15,1897,Oakville GO,,1,5601607,shp-15-01,1,1
32390070,15,1897,Oakville GO,,1,5619607,shp-15-01,1,1
32396070,15,1897,Oakville GO,,1,5614607,shp-15-01,1,1
32401070,15,1897,Oakville GO,,1,5601607,shp-15-01,1,1
32407070,15,1897,Oakville GO,,1,5619607,shp-15-01,1,1
32415070,15,1897,Oakville GO,,1,5614607,shp-15-01,1,1
32420070,15,1897,Oakville GO,,1,5601607,shp-15-01,1,1
32427070,15,1897,Oakville GO,,1,5630307,shp-15-01,1,1
32437070,15,1897,Oakville GO,,1,5614607,shp-15-01,1,1
32439070,15,1897,Oakville GO,,1,5601607,shp-15-01,1,1
32442070,15,1897,Oakville GO,,1,5611607,shp-15-01,1,1
32446070,15,1897,Oakville GO,,1,5614407,shp-15-01,1,1
32449070,15,1897,Oakville GO,,1,5607707,shp-15-01,1,1
32457070,15,1897,RioCan Centre,,1,5601607,shp-15-51,1,1
32462070,15,1897,RioCan Centre,,1,5619607,shp-15-51,1,1
32471070,15,1897,RioCan Centre,,1,5614607,shp-15-51,1,1
32477070,15,1897,RioCan Centre,,1,5601607,shp-15-51,1,1
32483070,15,1897,RioCan Centre,,1,5619607,shp-15-51,1,1
32489070,15,1897,RioCan Centre,,1,5614607,shp-15-51,1,1
32495070,15,1897,RioCan Centre,,1,5601607,shp-15-51,1,1
32498070,15,1897,RioCan Centre,,1,5619607,shp-15-51,1,1
32506070,15,1897,RioCan Centre,,1,5614607,shp-15-51,1,1
32512070,15,1897,RioCan Centre,,1,5601607,shp-15-51,1,1
32519070,15,1897,RioCan Centre,,1,5630307,shp-15-51,1,1
32526070,15,1897,RioCan Centre,,1,5614607,shp-15-51,1,1
32532070,15,1897,RioCan Centre,,1,5601607,shp-15-51,1,1
32535070,15,1897,RioCan Centre,,1,5611607,shp-15-51,1,1
32537070,15,1897,RioCan Centre,,1,5614407,shp-15-51,1,1
32540070,15,1897,RioCan Centre,,1,5607707,shp-15-51,1,1
72343070,15,1897,RioCan Centre,,1,5630307,shp-15-51,1,1
220525070,17,1897,Downtown (Church & Dunn),,0,5612307,shp-17-01,1,1
220526070,17,1897,Downtown (Church & Dunn),,0,5614007,shp-17-01,1,1
220527070,17,1897,Downtown (Church & Dunn),,0,5620007,shp-17-01,1,1
220528070,17,1897,Downtown (Church & Dunn),,0,5620007,shp-17-01,1,1
220529070,17,1897,Downtown (Church & Dunn),,0,5614007,shp-17-01,1,1
220530070,17,1897,Downtown (Church & Dunn),,0,5620407,shp-17-01,1,1
220531070,17,1897,Downtown (Church & Dunn),,0,5614107,shp-17-01,1,1
220532070,17,1897,Downtown (Church & Dunn),,0,5620407,shp-17-01,1,1
220533070,17,1897,Downtown (Church & Dunn),,0,5614107,shp-17-01,1,1
220534070,17,1897,Downtown (Church & Dunn),,0,5605607,shp-17-01,1,1
220535070,17,1897,Downtown (Church & Dunn),,0,5607707,shp-17-01,1,1
220536070,17,1897,Downtown (Church & Dunn),,0,5607707,shp-17-01,1,1
220537070,17,1897,Downtown (Church & Dunn),,0,5607707,shp-17-01,1,1
220538070,17,1897,Downtown (Church & Dunn),,0,5613107,shp-17-01,1,1
220539070,17,1897,Downtown (Church & Dunn),,0,5607707,shp-17-01,1,1
220540070,17,1897,Downtown (Church & Dunn),,0,5630307,shp-17-01,1,1
220541070,17,1897,Downtown (Church & Dunn),,0,5601707,shp-17-01,1,1
32556070,17,1897,Downtown (Church & Dunn),,0,5614107,shp-17-01,1,1
32560070,17,1897,Downtown (Church & Dunn),,0,5614007,shp-17-01,1,1
32567070,17,1897,Downtown (Church & Dunn),,0,5609307,shp-17-01,1,1
32574070,17,1897,Downtown (Church & Dunn),,0,5611107,shp-17-01,1,1
32579070,17,1897,Downtown (Church & Dunn),,0,5620407,shp-17-01,1,1
32587070,17,1897,Downtown (Church & Dunn),,0,5614007,shp-17-01,1,1
32592070,17,1897,Downtown (Church & Dunn),,0,5620407,shp-17-01,1,1
32597070,17,1897,Downtown (Church & Dunn),,0,5614107,shp-17-01,1,1
32602070,17,1897,Downtown (Church & Dunn),,0,5607707,shp-17-01,1,1
32608070,17,1897,Downtown (Church & Dunn),,0,5620007,shp-17-01,1,1
32615070,17,1897,Downtown (Church & Dunn),,0,5605607,shp-17-01,1,1
32621070,17,1897,Downtown (Church & Dunn),,0,5607707,shp-17-01,1,1
32626070,17,1897,Downtown (Church & Dunn),,0,5620007,shp-17-01,1,1
32631070,17,1897,Downtown (Church & Dunn),,0,5610907,shp-17-01,1,1
32633070,17,1897,Downtown (Church & Dunn),,0,5607707,shp-17-01,1,1
32636070,17,1897,Downtown (Church & Dunn),,0,5630307,shp-17-01,1,1
220508070,17,1897,Oakville GO,,1,5612307,shp-17-51,1,1
220509070,17,1897,Oakville GO,,1,5614007,shp-17-51,1,1
220510070,17,1897,Oakville GO,,1,5620007,shp-17-51,1,1
220511070,17,1897,Oakville GO,,1,5620007,shp-17-51,1,1
220512070,17,1897,Oakville GO,,1,5614007,shp-17-51,1,1
220513070,17,1897,Oakville GO,,1,5620407,shp-17-51,1,1
220514070,17,1897,Oakville GO,,1,5614107,shp-17-51,1,1
220515070,17,1897,Oakville GO,,1,5620407,shp-17-51,1,1
220516070,17,1897,Oakville GO,,1,5614107,shp-17-51,1,1
220517070,17,1897,Oakville GO,,1,5605607,shp-17-51,1,1
220518070,17,1897,Oakville GO,,1,5607707,shp-17-51,1,1
220519070,17,1897,Oakville GO,,1,5607707,shp-17-51,1,1
220520070,17,1897,Oakville GO,,1,5607707,shp-17-51,1,1
220521070,17,1897,Oakville GO,,1,5613107,shp-17-51,1,1
220522070,17,1897,Oakville GO,,1,5607707,shp-17-51,1,1
220523070,17,1897,Oakville GO,,1,5630307,shp-17-51,1,1
220524070,17,1897,Oakville GO,,1,5601707,shp-17-51,1,1
47187070,17,1897,Oakville GO,,1,5614107,shp-17-51,1,1
47188070,17,1897,Oakville GO,,1,5614007,shp-17-51,1,1
47189070,17,1897,Oakville GO,,1,5609307,shp-17-51,1,1
47190070,17,1897,Oakville GO,,1,5611107,shp-17-51,1,1
47191070,17,1897,Oakville GO,,1,5620407,shp-17-51,1,1
47192070,17,1897,Oakville GO,,1,5614007,shp-17-51,1,1
47193070,17,1897,Oakville GO,,1,5620407,shp-17-51,1,1
47194070,17,1897,Oakville GO,,1,5614107,shp-17-51,1,1
47195070,17,1897,Oakville GO,,1,5607707,shp-17-51,1,1
47196070,17,1897,Oakville GO,,1,5620007,shp-17-51,1,1
47197070,17,1897,Oakville GO,,1,5605607,shp-17-51,1,1
47198070,17,1897,Oakville GO,,1,5607707,shp-17-51,1,1
47199070,17,1897,Oakville GO,,1,5620007,shp-17-51,1,1
47200070,17,1897,Oakville GO,,1,5610907,shp-17-51,1,1
47201070,17,1897,Oakville GO,,1,5607707,shp-17-51,1,1
47202070,17,1897,Oakville GO,,1,5630307,shp-17-51,1,1
220864070,18,1897,Bronte GO,,0,5617007,shp-18-01,1,1
220865070,18,1897,Bronte GO,,0,5617007,shp-18-01,1,1
220866070,18,1897,Bronte GO,,0,5617007,shp-18-01,1,1
220867070,18,1897,Bronte GO,,0,5617007,shp-18-01,1,1
220868070,18,1897,Bronte GO,,0,5617007,shp-18-01,1,1
220869070,18,1897,Bronte GO,,0,5617007,shp-18-01,1,1
220870070,18,1897,Bronte GO,,0,5617007,shp-18-01,1,1
220871070,18,1897,Bronte GO,,0,5617007,shp-18-01,1,1
220872070,18,1897,Bronte GO,,0,5613107,shp-18-01,1,1
220873070,18,1897,Bronte GO,,0,5613107,shp-18-01,1,1
220874070,18,1897,Bronte GO,,0,5613107,shp-18-01,1,1
220875070,18,1897,Bronte GO,,0,5613107,shp-18-01,1,1
220876070,18,1897,Bronte GO,,0,5612807,shp-18-01,1,1
220877070,18,1897,Bronte GO,,0,5612807,shp-18-01,1,1
220878070,18,1897,Bronte GO,,0,5612807,shp-18-01,1,1
220879070,18,1897,Bronte GO,,0,5612807,shp-18-01,1,1
220880070,18,1897,Bronte GO,,0,5612807,shp-18-01,1,1
220882070,18,1897,Oakville GO,,1,5601807,shp-18-51,1,1
220883070,18,1897,Oakville GO,,1,5601807,shp-18-51,1,1
220884070,18,1897,Oakville GO,,1,5601807,shp-18-51,1,1
220885070,18,1897,Oakville GO,,1,5601807,shp-18-51,1,1
220886070,18,1897,Oakville GO,,1,5601807,shp-18-51,1,1
220887070,18,1897,Oakville GO,,1,5601807,shp-18-51,1,1
220888070,18,1897,Oakville GO,,1,5601807,shp-18-51,1,1
220889070,18,1897,Oakville GO,,1,5601807,shp-18-51,1,1
220890070,18,1897,Oakville GO,,1,5601807,shp-18-51,1,1
220891070,18,1897,Oakville GO,,1,5601807,shp-18-51,1,1
220892070,18,1897,Oakville GO,,1,5601807,shp-18-51,1,1
220893070,18,1897,Oakville GO,,1,5601807,shp-18-51,1,1
220894070,18,1897,Oakville GO,,1,5601807,shp-18-51,1,1
220895070,18,1897,Oakville GO,,1,5601807,shp-18-51,1,1
220896070,18,1897,Oakville GO,,1,5605607,shp-18-51,1,1
220897070,18,1897,Oakville GO,,1,5626007,shp-18-51,1,1
33752070,19,1897,Oakville GO,,1,5614007,shp-19-01,1,1
35489070,19,1897,Oakville GO,,1,5614007,shp-19-01,1,1
35497070,19,1897,Oakville GO,,1,5620007,shp-19-01,1,1
35503070,19,1897,Oakville GO,,1,5614007,shp-19-01,1,1
35504070,19,1897,Oakville GO,,1,5620407,shp-19-01,1,1
35508070,19,1897,Oakville GO,,1,5614007,shp-19-01,1,1
35512070,19,1897,Oakville GO,,1,5620407,shp-19-01,1,1
35515070,19,1897,Oakville GO,,1,5611107,shp-19-01,1,1
35518070,19,1897,Oakville GO,,1,5620007,shp-19-01,1,1
35522070,19,1897,Oakville GO,,1,5609307,shp-19-01,1,1
35527070,19,1897,Oakville GO,,1,5620007,shp-19-01,1,1
35530070,19,1897,Oakville GO,,1,5614007,shp-19-01,1,1
35534070,19,1897,Oakville GO,,1,5611107,shp-19-01,1,1
35536070,19,1897,Oakville GO,,1,5609307,shp-19-01,1,1
35541070,19,1897,Oakville GO,,1,5611107,shp-19-01,1,1
35543070,19,1897,Oakville GO,,1,5614007,shp-19-01,1,1
35546070,19,1897,Oakville GO,,1,5620007,shp-19-01,1,1
35551070,19,1897,Oakville GO,,1,5607707,shp-19-01,1,1
35554070,19,1897,Oakville GO,,1,5620407,shp-19-01,1,1
35558070,19,1897,Oakville GO,,1,5620007,shp-19-01,1,1
35569070,19,1897,Oakville GO,,1,5605607,shp-19-01,1,1
35574070,19,1897,Oakville GO,,1,5605607,shp-19-01,1,1
35577070,19,1897,Oakville GO,,1,5611107,shp-19-01,1,1
35578070,19,1897,Oakville GO,,1,5614007,shp-19-01,1,1
35581070,19,1897,Oakville GO,,1,5613107,shp-19-01,1,1
35605070,19,1897,Uptown Core,,1,5620007,shp-19-51,1,1
35612070,19,1897,Uptown Core,,1,5614107,shp-19-51,1,1
35618070,19,1897,Uptown Core,,1,5614107,shp-19-51,1,1
35623070,19,1897,Uptown Core,,1,5611107,shp-19-51,1,1
35627070,19,1897,Uptown Core,,1,5614107,shp-19-51,1,1
35629070,19,1897,Uptown Core,,1,5614107,shp-19-51,1,1
35634070,19,1897,Uptown Core,,1,5614107,shp-19-51,1,1
35636070,19,1897,Uptown Core,,1,5614007,shp-19-51,1,1
35641070,19,1897,Uptown Core,,1,5614107,shp-19-51,1,1
35644070,19,1897,Uptown Core,,1,5620407,shp-19-51,1,1
35647070,19,1897,Uptown Core,,1,5609307,shp-19-51,1,1
35652070,19,1897,Uptown Core,,1,5620007,shp-19-51,1,1
35655070,19,1897,Uptown Core,,1,5614007,shp-19-51,1,1
35659070,19,1897,Uptown Core,,1,5620407,shp-19-51,1,1
35663070,19,1897,Uptown Core,,1,5609307,shp-19-51,1,1
35664070,19,1897,Uptown Core,,1,5620407,shp-19-51,1,1
35669070,19,1897,Uptown Core,,1,5614007,shp-19-51,1,1
35673070,19,1897,Uptown Core,,1,5605607,shp-19-51,1,1
35677070,19,1897,Uptown Core,,1,5614007,shp-19-51,1,1
35686070,19,1897,Uptown Core,,1,5614007,shp-19-51,1,1
35692070,19,1897,Uptown Core,,1,5614007,shp-19-51,1,1
35697070,19,1897,Uptown Core,,1,5614007,shp-19-51,1,1
35700070,19,1897,Uptown Core,,1,5630307,shp-19-51,1,1
35704070,19,1897,Uptown Core,,1,5614007,shp-19-51,1,1
72344070,19,1897,Uptown Core,,1,5614007,shp-19-51,1,1
220601070,20,1897,Uptown Core,,1,5620407,shp-20-51,1,1
220602070,20,1897,Uptown Core,,1,5620007,shp-20-51,1,1
220603070,20,1897,Uptown Core,,1,5620007,shp-20-51,1,1
220604070,20,1897,Uptown Core,,1,5611107,shp-20-51,1,1
220605070,20,1897,Uptown Core,,1,5611107,shp-20-51,1,1
220606070,20,1897,Uptown Core,,1,5620007,shp-20-51,1,1
220607070,20,1897,Uptown Core,,1,5620407,shp-20-51,1,1
220608070,20,1897,Oakville GO,,1,5611107,shp-20-01,1,1
220609070,20,1897,Oakville GO,,1,5620007,shp-20-01,1,1
220610070,20,1897,Oakville GO,,1,5614007,shp-20-01,1,1
220611070,20,1897,Oakville GO,,1,5620407,shp-20-01,1,1
220612070,20,1897,Oakville GO,,1,5614107,shp-20-01,1,1
220613070,20,1897,Oakville GO,,1,5620407,shp-20-01,1,1
220614070,20,1897,Oakville GO,,1,5620407,shp-20-01,1,1
220615070,20,1897,Oakville GO,,1,5605607,shp-20-01,1,1
34828070,20,1897,Oakville GO,,1,5620007,shp-20-01,1,1
34835070,20,1897,Oakville GO,,1,5620007,shp-20-01,1,1
34839070,20,1897,Oakville GO,,1,5614107,shp-20-01,1,1
34848070,20,1897,Oakville GO,,1,5614107,shp-20-01,1,1
34852070,20,1897,Oakville GO,,1,5614107,shp-20-01,1,1
34857070,20,1897,Oakville GO,,1,5614107,shp-20-01,1,1
34865070,20,1897,Oakville GO,,1,5614107,shp-20-01,1,1
34869070,20,1897,Oakville GO,,1,5609307,shp-20-01,1,1
